ship,stw,wind_speed,wind_direction,power_without_wing,power_with_wing,id
FR35-2-Handymax-v2-Opt,12,34.5,90,3284.08,3284.08,432814
FR35-2-Handymax-v2-Opt,12,34.5,95,3206.52,3206.52,432815
FR35-2-Handymax-v2-Opt,12,34.5,100,3139.72,447.77,432816
FR35-2-Handymax-v2-Opt,12,34.5,105,3082.86,581.63,432817
FR35-2-Handymax-v2-Opt,12,34.5,110,3035.1,744.91,432818
FR35-2-Handymax-v2-Opt,12,34.5,115,2995.48,927.31,432819
FR35-2-Handymax-v2-Opt,12,34.5,120,2962.64,1120.06,432820
FR35-2-Handymax-v2-Opt,12,34.5,125,2935.1,1315.23,432821
FR35-2-Handymax-v2-Opt,12,34.5,130,2911.4,1505.45,432822
FR35-2-Handymax-v2-Opt,12,34.5,135,2890.06,1684.1,432823
FR35-2-Handymax-v2-Opt,12,34.5,140,2869.64,1845.09,432824
FR35-2-Handymax-v2-Opt,12,34.5,145,2849.45,1983.23,432825
FR35-2-Handymax-v2-Opt,12,34.5,150,2829.57,2094.06,432826
FR35-2-Handymax-v2-Opt,12,34.5,155,2808.23,2174.39,432827
FR35-2-Handymax-v2-Opt,12,34.5,160,2779.06,2223.85,432828
FR35-2-Handymax-v2-Opt,12,34.5,165,2737.95,2244.2,432829
FR35-2-Handymax-v2-Opt,12,34.5,170,2693.62,2244.86,432830
FR35-2-Handymax-v2-Opt,12,34.5,175,2657.94,2237,432831
FR35-2-Handymax-v2-Opt,12,34.5,180,2643.17,2231.81,432832
FR35-2-Handymax-v2-Opt,12,35,0,4560.51,4560.51,432833
FR35-2-Handymax-v2-Opt,12,35,5,4615.54,4615.54,432834
FR35-2-Handymax-v2-Opt,12,35,10,4630.13,4630.13,432835
FR35-2-Handymax-v2-Opt,12,35,15,4610.71,4610.71,432836
FR35-2-Handymax-v2-Opt,12,35,20,4564.08,4564.08,432837
FR35-2-Handymax-v2-Opt,12,35,25,4497.62,4497.62,432838
FR35-2-Handymax-v2-Opt,12,35,30,4419.47,4419.47,432839
FR35-2-Handymax-v2-Opt,12,35,35,4338.91,4338.91,432840
FR35-2-Handymax-v2-Opt,12,35,40,4266.37,4266.37,432841
FR35-2-Handymax-v2-Opt,12,35,45,4205.19,4205.19,432842
FR35-2-Handymax-v2-Opt,12,35,50,4144.43,4144.43,432843
FR35-2-Handymax-v2-Opt,12,35,55,4072.58,4072.58,432844
FR35-2-Handymax-v2-Opt,12,35,60,3979.84,3979.84,432845
FR35-2-Handymax-v2-Opt,12,35,65,3863.47,3863.47,432846
FR35-2-Handymax-v2-Opt,12,35,70,3734.31,3734.31,432847
FR35-2-Handymax-v2-Opt,12,35,75,3604.46,3604.46,432848
FR35-2-Handymax-v2-Opt,12,35,80,3484.9,3484.9,432849
FR35-2-Handymax-v2-Opt,12,35,85,3380.01,3380.01,432850
FR35-2-Handymax-v2-Opt,12,35,90,3288.65,3288.65,432851
FR35-2-Handymax-v2-Opt,12,35,95,3209.5,3209.5,432852
FR35-2-Handymax-v2-Opt,12,35,100,3141.3,378.22,432853
FR35-2-Handymax-v2-Opt,12,35,105,3083.21,515.44,432854
FR35-2-Handymax-v2-Opt,12,35,110,3034.39,682.62,432855
FR35-2-Handymax-v2-Opt,12,35,115,2993.84,869.25,432856
FR35-2-Handymax-v2-Opt,12,35,120,2960.15,1066.39,432857
FR35-2-Handymax-v2-Opt,12,35,125,2931.81,1265.92,432858
FR35-2-Handymax-v2-Opt,12,35,130,2907.3,1460.31,432859
FR35-2-Handymax-v2-Opt,12,35,135,2885.12,1642.73,432860
FR35-2-Handymax-v2-Opt,12,35,140,2863.8,1806.96,432861
FR35-2-Handymax-v2-Opt,12,35,145,2842.7,1947.68,432862
FR35-2-Handymax-v2-Opt,12,35,150,2821.9,2060.29,432863
FR35-2-Handymax-v2-Opt,12,35,155,2799.42,2141.59,432864
FR35-2-Handymax-v2-Opt,12,35,160,2768.61,2191.25,432865
FR35-2-Handymax-v2-Opt,12,35,165,2725.58,2211.22,432866
FR35-2-Handymax-v2-Opt,12,35,170,2679.51,2211.3,432867
FR35-2-Handymax-v2-Opt,12,35,175,2642.58,2202.9,432868
FR35-2-Handymax-v2-Opt,12,35,180,2627.33,2197.48,432869
